CodigoProduto,DescricaoProduto,TipoEmbalagem,Unidade,CodDepartamento,DescricaoDepartamento,CodSecao,DescricaoSecao,InformacoesTecnicasV1,CodMarca,Marca,CodUnidade,QtdeEmbalagem,PesoEmbalagemUnitaria
8707,AZEITONA V. FERTIL ARAUCO ,150G-DOYPACK,UN,2,ALIMENTOS,204,CONSERVA SALGADA/ENLATADOS,150G - DOY PACK,453,"VALE FERTIL,V FERTIL",2,1,0.15
8708,AZEITONA V. FERTIL FATIADA ,120G-DOYPACK,UN,2,ALIMENTOS,204,CONSERVA SALGADA/ENLATADOS,120G - DOY PACK,453,"VALE FERTIL,V FERTIL",2,1,0.12
8709,AZEITONA V. FERTIL S/CAROCO ,120G-DOYPACK,UN,2,ALIMENTOS,204,CONSERVA SALGADA/ENLATADOS,120G - DOY PACK,453,"VALE FERTIL,V FERTIL",2,1,0.12
8710,BALA FREEG.DURA CHOC.SORTIDA,584G,UN,3,BOMBONIERI,302,BALA,584G,170,"FREEGELLS,FREEGELS",2,1,0.584
8712,BALA FREEG.DURA CHOC.BRANCO C/MELAO,584G,UN,3,BOMBONIERI,302,BALA,584G,170,"FREEGELLS,FREEGELS",2,1,0.584
8719,AZEITONA V. FERTIL RECHEADA ,150G-DOYPACK,UN,2,ALIMENTOS,204,CONSERVA SALGADA/ENLATADOS,150G - DOY PACK - C/PIMENTAO,453,"VALE FERTIL,V FERTIL",2,1,0.15
8720,POLVILHO AZEDO (FINO),25KG,SC,2,ALIMENTOS,258,AMIDO/FECULA/POLVILHO,,547,"MATUTO,MATUTO",13,1,25.0
8722,AZEITONA V. FERTIL PRETA FATIADA ,120G-DOYPACK,UN,2,ALIMENTOS,204,CONSERVA SALGADA/ENLATADOS,120G - DOY PACK,453,"VALE FERTIL,V FERTIL",2,1,0.12
8724,AZEITONA V. FERTIL PRETA ,150G-DOYPACK,UN,2,ALIMENTOS,204,CONSERVA SALGADA/ENLATADOS,150G - DOY PACK,453,"VALE FERTIL,V FERTIL",2,1,0.15
8725,AZEITONA V. FERTIL PRETA S/CAROCO ,120G-DOYPACK,UN,2,ALIMENTOS,204,CONSERVA SALGADA/ENLATADOS,120G - DOY PACK,453,"VALE FERTIL,V FERTIL",2,1,0.12
8726,AZEITONA V. FERTIL ARAUCO ,300G-DOYPACK,UN,2,ALIMENTOS,204,CONSERVA SALGADA/ENLATADOS,300G - DOY PACK,453,"VALE FERTIL,V FERTIL",2,1,0.3
8727,GOMA FREEG.AMERICANA GOMUTCHO SORT.,C/30,DP,3,BOMBONIERI,310,GOMA,C/30,170,"FREEGELLS,FREEGELS",9,30,0.0
8728,AZEITONA V. FERTIL ARAUCO ,500G-DOYPACK,UN,2,ALIMENTOS,204,CONSERVA SALGADA/ENLATADOS,500G - DOY PACK,453,"VALE FERTIL,V FERTIL",2,1,0.5
8730,AZEITONA V. FERTIL ,100G-SACHE,UN,2,ALIMENTOS,204,CONSERVA SALGADA/ENLATADOS,100G-SACHE,453,"VALE FERTIL,V FERTIL",2,1,0.1
8731,AZEITONA V. FERTIL ARAUCO ,200G-VIDRO,UN,2,ALIMENTOS,204,CONSERVA SALGADA/ENLATADOS,200G - VIDRO,453,"VALE FERTIL,V FERTIL",2,1,0.2
8733,AZEITONA V. FERTIL CHANGLOT ,500G-VIDRO,UN,2,ALIMENTOS,204,CONSERVA SALGADA/ENLATADOS,500G - VIDRO,453,"VALE FERTIL,V FERTIL",2,1,0.5
8734,VINHO IMP CHI MERLOT ,750ML,UN,1,BEBIDAS,46,VINHO IMPORTADO,750ML,357,"RESERVADO,CONCHA RES",2,1,0.75
8737,AZEITONA V. FERTIL S/CAROCO ,160G-VIDRO,UN,2,ALIMENTOS,204,CONSERVA SALGADA/ENLATADOS,160G - VIDRO,453,"VALE FERTIL,V FERTIL",2,1,0.16
8747,SIDRA MACA VERDE,12X660ML,CX,1,BEBIDAS,43,SIDRA,12X660ML,526,CERESER,3,12,0.66
8748,SIDRA,12X660ML,CX,1,BEBIDAS,43,SIDRA,12X660ML,526,CERESER,3,12,0.66
8752,SIDRA ICE MACA,12X660ML,CX,1,BEBIDAS,43,SIDRA,12X660ML,526,CERESER,3,12,0.66
8754,SIDRA FRUTAS VERMELHAS,12X660ML,CX,1,BEBIDAS,43,SIDRA,12X660ML,526,CERESER,3,12,0.66
8755,SIDRA MACA VERDE,12X660ML,CX,1,BEBIDAS,43,SIDRA,12X660ML,526,CERESER,3,12,0.66
8756,SIDRA MACA/PESSEGO,12X660ML,CX,1,BEBIDAS,43,SIDRA,12X660ML,526,CERESER,3,12,0.66
8757,SIDRA MACA/MORANGO,12X660ML,CX,1,BEBIDAS,43,SIDRA,12X660ML,526,CERESER,3,12,0.66
8758,SIDRA MACA/UVA,12X660ML,CX,1,BEBIDAS,43,SIDRA,12X660ML,526,CERESER,3,12,0.66
8759,SIDRA S/A MACA,12X660ML,CX,1,BEBIDAS,43,SIDRA,12X660ML - SEM ALCOOL,526,CERESER,3,12,0.66
8761,SIDRA S/A UVA,12X660ML,CX,1,BEBIDAS,43,SIDRA,12X660ML - SEM ALCOOL,526,CERESER,3,12,0.66
8762,SIDRA S/A PESSEGO,12X660ML,CX,1,BEBIDAS,43,SIDRA,12X660ML - SEM ALCOOL,526,CERESER,3,12,0.66
8763,SIDRA S/A MORANGO,12X660ML,CX,1,BEBIDAS,43,SIDRA,12X660ML - SEM ALCOOL,526,CERESER,3,12,0.66
8764,SIDRA S/A MACA ZERO,12X660ML,CX,1,BEBIDAS,43,SIDRA,12X660ML - SEM ALCOOL,526,CERESER,3,12,0.66
8765,SIDRA S/A FRUTAS VERMELHAS,12X660ML,CX,1,BEBIDAS,43,SIDRA,12X660ML,526,CERESER,3,12,0.66
8767,ESPUMFILTR MACA/UVA BCO,12X660ML,CX,1,BEBIDAS,40,ESPUMANTE,12X660ML,545,CHUVA DE PRATA,3,12,0.66
8768,ESPUMFILTR MACA/UVA ROSE,12X660ML,CX,1,BEBIDAS,40,ESPUMANTE,12X660ML,545,CHUVA DE PRATA,3,12,0.66
8769,ESPUMFILTR MACA/UVA E.ESP BCO,12X660ML,CX,1,BEBIDAS,40,ESPUMANTE,12X660ML,545,CHUVA DE PRATA,3,12,0.66
8770,ESPUMFILTR MACA/UVA E.ESP ROSE,12X660ML,CX,1,BEBIDAS,40,ESPUMANTE,12X660ML,545,CHUVA DE PRATA,3,12,0.66
8772,ESPUMFILTR S/A ROSE,12X660ML,CX,1,BEBIDAS,40,ESPUMANTE,12X660ML - SEM ALCOOL,545,CHUVA DE PRATA,3,12,0.66
8773,ESPUMFILTR S/A BCO,12X660ML,CX,1,BEBIDAS,40,ESPUMANTE,12X660ML - SEM ALCOOL,545,CHUVA DE PRATA,3,12,0.66
8774,ESPUMFILTR LIGA DA JUSTICA MORANGO S/A,12X660ML,CX,1,BEBIDAS,40,ESPUMANTE,12X660ML - SEM ALCOOL,546,SPUCH,3,12,0.66
8786,ALCAPARRA V.FERTIL ,60G,UN,2,ALIMENTOS,204,CONSERVA SALGADA/ENLATADOS,,453,"VALE FERTIL,V FERTIL",2,1,0.06
8788,TOMATE SECO ,160G,UN,2,ALIMENTOS,204,CONSERVA SALGADA/ENLATADOS,100G DRENADO,453,"VALE FERTIL,V FERTIL",2,1,0.16
8789,CEBOLINHA CRISTAL V.FERTIL ,100G,BD,2,ALIMENTOS,204,CONSERVA SALGADA/ENLATADOS,100G DRENADO,453,"VALE FERTIL,V FERTIL",8,1,0.1
8790,COGUMELO V.FERTIL INT.SACHE,100G,UN,2,ALIMENTOS,204,CONSERVA SALGADA/ENLATADOS,,453,"VALE FERTIL,V FERTIL",2,1,0.1
8791,AMEIXA SECA V.FERTIL S/CAROCO,150G,UN,2,ALIMENTOS,278,FRUTAS SECAS/CRISTALIZADAS,150G,453,"VALE FERTIL,V FERTIL",2,1,0.15
8794,UVA PASSAS PRETA S/S V.FERTIL,150G,UN,2,ALIMENTOS,278,FRUTAS SECAS/CRISTALIZADAS,150G - DOY PACK,453,"VALE FERTIL,V FERTIL",2,1,0.15
8795,ASPARGO INTEIRO V.FERTIL ,205G,UN,2,ALIMENTOS,204,CONSERVA SALGADA/ENLATADOS,205G VIDRO,453,"VALE FERTIL,V FERTIL",2,1,0.205
8797,WHISKY JWSWING,750ML,UN,1,BEBIDAS,4,WHISKY IMPORTADO,750ML,210,"JOHNNIE WALKER,J.WALKER",2,1,0.75
8799,AZEITONA V. FERTIL ARAUCO 360G ,360G-VIDRO,UN,2,ALIMENTOS,204,CONSERVA SALGADA/ENLATADOS,360G - VIDRO,453,"VALE FERTIL,V FERTIL",2,1,0.36
8801,CLASSIC CITRICO,6X275ML,PK,1,BEBIDAS,44,COOLER,6X275ML,218,KEEP COOLER,10,6,0.275
8802,CLASSIC PESSEGO,6X275ML,PK,1,BEBIDAS,44,COOLER,6X275ML,218,KEEP COOLER,10,6,0.275
8803,CLASSIC MORANGO,6X275ML,PK,1,BEBIDAS,44,COOLER,6X275ML,218,KEEP COOLER,10,6,0.275
8804,CLASSIC UVA,6X275ML,PK,1,BEBIDAS,44,COOLER,6X275ML,218,KEEP COOLER,10,6,0.275
8816,MOLHO AGRIDOCE ,5L,UN,2,ALIMENTOS,206,MOLHO,,271,MITSUWA,2,1,5.0
8820,ACHOC. SACHE,"1,02KG",UN,2,ALIMENTOS,234,CREMES/SOBREMESA/LEITE COND,,289,NESCAU,2,1,1.02
8823,CHOC. TORTA DE MACA,16X32G,DP,3,BOMBONIERI,234,CREMES/SOBREMESA/LEITE COND,16X32G,446,TRENTO,9,16,0.032
8826,GIN LONDON DRY ING.,1L,UN,1,BEBIDAS,16,GIN,1L,548,BICKENS,2,1,1.0
8828,CREME AMEND. DOCE LEITE,520G,UN,2,ALIMENTOS,234,CREMES/SOBREMESA/LEITE COND,"DILUIÇAO: AGUA - RENDE 3,5 LITROS",307,NUTRIMENTAL,2,1,0.52
8830,ESPUM MOSCATEL,660ML,UN,1,BEBIDAS,40,ESPUMANTE,660ML,550,ASTI,2,1,0.66
8835,AMAC.ROUPA CONC. PINK,1L,UN,5,LIMPEZA,504,AMACIANTE ROUPA,1L,469,YPE,2,1,1.0
8837,"AZEITE EXT V POR.0,5%",500ML VD,UN,2,ALIMENTOS,216,AZEITE,500ML VIDRO,505,ANDORINHA,2,1,0.5
8840,AMAC.ROUPA CONC. AZUL,1L,UN,5,LIMPEZA,504,AMACIANTE ROUPA,1L,469,YPE,2,1,1.0
8874,UTEN.BONE BRANCO BRIM,1,UN,7,UTILIDADES,708,VESTURARIO PROFISSIONAL,TAMANHO UNICO,230,"LAMARE,LAM",2,1,1.0
8879,SACO LIXO 30L REFOR.59X62X4MI,C/100,FD,6,EMBALAGENS/DESCARTAVEIS,648,SACO LIXO,C/100,284,NAVEPLAST,1,100,1.0
8881,"OLEO ALGODAO 14,5KG (15,8L)",14.5KG,UN,2,ALIMENTOS,220,GORDURA/OLEO ESPECIAIS,14.5KG BALDE,404,SOYA,2,1,14.5
8887,PIMENTA BIQUINHO ,"1,8KG",UN,2,ALIMENTOS,204,CONSERVA SALGADA/ENLATADOS,,551,"MUCHO GUSTO,MUCHO GOSTO",2,1,1.8
8889,MAIONESE COM LIMAO ,290G,UN,2,ALIMENTOS,210,MAIONESE,,198,HEMMER,2,1,0.29
8890,UTEN.AVENTAL EMBORRA.PTO P 80X63CM,1,UN,7,UTILIDADES,708,VESTURARIO PROFISSIONAL,1-PRETO,519,"AVENTAL BLUMENAU,BLUM",2,1,1.0
8891,UTEN.AVENTAL EMBORRA.PTO G 0X63CM,1,UN,7,UTILIDADES,708,VESTURARIO PROFISSIONAL,1-PRETO,519,"AVENTAL BLUMENAU,BLUM",2,1,1.0
8892,UTEN.AVENTAL OXFORD BCO P 80X63CM,1,UN,7,UTILIDADES,708,VESTURARIO PROFISSIONAL,1-BRANCO,519,"AVENTAL BLUMENAU,BLUM",2,1,1.0
8893,UTEN.AVENTAL OXFORD BCO G 0X63CM,1,UN,7,UTILIDADES,708,VESTURARIO PROFISSIONAL,1-BRANCO,519,"AVENTAL BLUMENAU,BLUM",2,1,1.0
8894,COB.FRAC.CHIPSHOW AO LEITE,"1,01KG",UN,2,ALIMENTOS,234,CREMES/SOBREMESA/LEITE COND,,441,TOP,2,1,1.01
8895,CHOC. GOTAS AO LEITE,"2,05KG",UN,2,ALIMENTOS,234,CREMES/SOBREMESA/LEITE COND,,265,MELKEN,2,1,2.05
8897,TRIGO P/ KIBE,5KG,UN,2,ALIMENTOS,240,CEREAL,5KG,248,LUZAGO,2,1,5.0
8898,CHOC. GOTAS BLEND,"2,05KG",UN,2,ALIMENTOS,234,CREMES/SOBREMESA/LEITE COND,,265,MELKEN,2,1,2.05
8899,CHOC. GOTAS M.AMARGO,"2,05KG",UN,2,ALIMENTOS,234,CREMES/SOBREMESA/LEITE COND,,265,MELKEN,2,1,2.05
8902,COPO PL.180ML TRAN. CFT180,C/100,TR,6,EMBALAGENS/DESCARTAVEIS,602,DESCARTAVEL,PP,110,COPOBRAS,6,100,1.0
8903,CHANTILLY,1L,UN,2,ALIMENTOS,234,CREMES/SOBREMESA/LEITE COND,,359,RICCA,2,1,1.0
8904,CHOC. GOTAS BRANCO,"2,05KG",UN,2,ALIMENTOS,234,CREMES/SOBREMESA/LEITE COND,,265,MELKEN,2,1,2.05
8908,PAPEL HIG.ROLAO BRANCO RECICLADO,8X300M,FD,4,HIGIENE PESSOAL,402,PAPEL HIGIENICO,"LARG ROLO 8,5CM - 100% RECICLADO",156,"ESSENCE,ESSENSE",1,8,1.0
8909,PAPEL HIG.ROLAO CLASSIC PAPEL VIRGEM,8X300M,FD,4,HIGIENE PESSOAL,402,PAPEL HIGIENICO,"LARG ROLO 8,5CM - 100% PAPEL VIRGEM",366,"ROSA,ROS",1,8,1.0
8910,TOALHA PAPEL ROLAO BCA LEVE 6X200,6X200M,FD,6,EMBALAGENS/DESCARTAVEIS,650,TOALHA PAPEL,LARG 20CM - 100% PAPEL VIRGEM,366,"ROSA,ROS",1,6,1.0
8911,TOALHA PAPEL ROLAO BCA SUPREME 6X200,6X200M,FD,6,EMBALAGENS/DESCARTAVEIS,650,TOALHA PAPEL,LARG 20CM - 100% PAPEL VIRGEM,366,"ROSA,ROS",1,6,1.0
8912,MAC.OVOS ESPAGUETE,30X500G,FD,2,ALIMENTOS,224,MASSA,30X500G,544,TODESCHINI,1,30,0.5
8913,MAC.OVOS PARAFUSO,20X500G,FD,2,ALIMENTOS,224,MASSA,20X500G,544,TODESCHINI,1,20,0.5
8914,MAC.OVOS PENNE,20X500G,FD,2,ALIMENTOS,224,MASSA,20X500G,544,TODESCHINI,1,20,0.5
8919,UTEN.AVENTAL EMBORRA.PTO M 90X63CM,1,UN,7,UTILIDADES,708,VESTURARIO PROFISSIONAL,1-PRETO,519,"AVENTAL BLUMENAU,BLUM",2,1,1.0
8921,UTEN.AVENTAL OXFORD BCO M 90X63CM,1,UN,7,UTILIDADES,708,VESTURARIO PROFISSIONAL,1-BRANCO,519,"AVENTAL BLUMENAU,BLUM",2,1,1.0
8922,UTEN.AVENTAL OXFORD PTO P 80X63CM,1,UN,7,UTILIDADES,708,VESTURARIO PROFISSIONAL,1-PRETO,519,"AVENTAL BLUMENAU,BLUM",2,1,1.0
8925,UTEN.AVENTAL OXFORD PTO M 90X63CM,1,UN,7,UTILIDADES,708,VESTURARIO PROFISSIONAL,1-PRETO,519,"AVENTAL BLUMENAU,BLUM",2,1,1.0
8926,UTEN.AVENTAL OXFORD PTO G 0X63CM,1,UN,7,UTILIDADES,708,VESTURARIO PROFISSIONAL,1-PRETO,519,"AVENTAL BLUMENAU,BLUM",2,1,1.0
8932,COB.FRAC.GOTAS BRANCO,"1,01KG",UN,2,ALIMENTOS,234,CREMES/SOBREMESA/LEITE COND,,441,TOP,2,1,1.01
8934,COB.FRAC.GOTAS AO LEITE,"2,05KG",UN,2,ALIMENTOS,234,CREMES/SOBREMESA/LEITE COND,,441,TOP,2,1,2.05
8936,COB.FRAC.GOTAS BRANCO,"2,05KG",UN,2,ALIMENTOS,234,CREMES/SOBREMESA/LEITE COND,,441,TOP,2,1,2.05
8938,COB.FRAC.GOTAS M.AMARGO,"2,05KG",UN,2,ALIMENTOS,234,CREMES/SOBREMESA/LEITE COND,,441,TOP,2,1,2.05
8941,COB.FRAC.GOTAS BLEND,"2,05KG",UN,2,ALIMENTOS,234,CREMES/SOBREMESA/LEITE COND,,441,TOP,2,1,2.05
8946,COB.FRAC.BARRA BRANCO,"1,01KG",UN,2,ALIMENTOS,234,CREMES/SOBREMESA/LEITE COND,,107,CONFEITEIRO,2,1,1.01
8947,COB.FRAC.GOTAS AO LEITE ,"1,01KG",UN,2,ALIMENTOS,234,CREMES/SOBREMESA/LEITE COND,,107,CONFEITEIRO,2,1,1.01
8960,TACA TIPO 2,12X300ML,CX,7,UTILIDADES,702,COPO/PRATO VIDRO,,282,"NADIR FIGUEIREDO,N.F.",3,12,1.0
8961,UVA,1L,UN,1,BEBIDAS,88,SUCO PRONTO,,553,SUFRESH,2,1,1.0
8962,MORANGO,1L,UN,1,BEBIDAS,88,SUCO PRONTO,,553,SUFRESH,2,1,1.0
8963,PESSEGO,1L,UN,1,BEBIDAS,88,SUCO PRONTO,1L,553,SUFRESH,2,1,1.0
8964,MARACUJA,1L,UN,1,BEBIDAS,88,SUCO PRONTO,,553,SUFRESH,2,1,1.0
8966,ABACAXI,1L,UN,1,BEBIDAS,88,SUCO PRONTO,,553,SUFRESH,2,1,1.0
8967,LARANJA,1L,UN,1,BEBIDAS,88,SUCO PRONTO,,553,SUFRESH,2,1,1.0
8968,MACA,1L,UN,1,BEBIDAS,88,SUCO PRONTO,,553,SUFRESH,2,1,1.0
8970,SACO LIXO 15L 39X52X4MI BCO,C/100-BRANCO,FD,6,EMBALAGENS/DESCARTAVEIS,648,SACO LIXO,C/100,284,NAVEPLAST,1,100,1.0
8971,UVA,330ML,UN,1,BEBIDAS,88,SUCO PRONTO,,553,SUFRESH,2,1,0.33
8979,FONDANT,2KG,UN,2,ALIMENTOS,276,PREPARO PANIFICACAO,2KG,390,SICOLA,2,1,2.0
8981,UVA,200ML,UN,1,BEBIDAS,88,SUCO PRONTO,,553,SUFRESH,2,1,0.2
8982,MORANGO,200ML,UN,1,BEBIDAS,88,SUCO PRONTO,,553,SUFRESH,2,1,0.2
8983,PESSEGO,200ML,UN,1,BEBIDAS,88,SUCO PRONTO,200ML,553,SUFRESH,2,1,0.2
8984,MARACUJA,200ML,UN,1,BEBIDAS,88,SUCO PRONTO,,553,SUFRESH,2,1,0.2
8985,MACA,200ML,UN,1,BEBIDAS,88,SUCO PRONTO,,553,SUFRESH,2,1,0.2
8987,LARANJA,200ML,UN,1,BEBIDAS,88,SUCO PRONTO,,553,SUFRESH,2,1,0.2
9004,FILME PVC 38CM X 300M 9MICR,1,UN,6,EMBALAGENS/DESCARTAVEIS,620,FILME PVC,,704,LUSAFILM,2,1,1.0
9009,FERMENTO QUIMICO D.BENTA TRADIC.,100G,UN,2,ALIMENTOS,270,FERMENTO,100G,141,DONA BENTA,2,1,0.1
9011,SAL SACHE,1000X1G,CX,2,ALIMENTOS,274,SAL,,255,MARFIM,3,1000,0.001
9013,LEITE DE COCO ,1L,UN,2,ALIMENTOS,272,LEITE DE COCO,5% DE GORDURA,387,SERIGY,2,1,1.0
9015,MOLHO TOMATE SACHE,2KG,UN,2,ALIMENTOS,212,ATOMATADO/CATCHUP,2KG,554,PRAMESA,2,1,2.0
9016,MOLHO TOMATE ,2KG,UN,2,ALIMENTOS,212,ATOMATADO/CATCHUP,2KG,554,PRAMESA,2,1,2.0
9021,VINHO NAC S.GERMAIN CABERNET E MERLOT TANNAT TINTO SUAVE ,750ML,UN,1,BEBIDAS,48,VINHO NACIONAL FINO,TTO SUAVE - 750ML,369,"SAINT GERMAIN,ST.GERMAIN",2,1,0.75
9048,SIDRA,12X660ML,CX,1,BEBIDAS,43,SIDRA,12X660ML,344,PULLMAN,3,12,0.66
9051,DETERG.PO ROSA,4KG,UN,5,LIMPEZA,506,DETERGENTE PO,4KG,439,TIXAN YPE,2,1,4.0
9087,CREME CULINARIO,1KG,UN,2,ALIMENTOS,234,CREMES/SOBREMESA/LEITE COND,,118,CUKIN,2,1,1.0
9088,BISC.TRITURADO TOPPING,1KG,UN,2,ALIMENTOS,276,PREPARO PANIFICACAO,,286,NEGRESCO,2,1,1.0
9101,CHOC. LOLLO,30X38G,DP,3,BOMBONIERI,234,CREMES/SOBREMESA/LEITE COND,,290,NESTLE,9,30,0.038
9104,CATCHUP SACHE,190G,UN,2,ALIMENTOS,212,ATOMATADO/CATCHUP,,52,BONARE,2,1,0.19
9106,DETERG.LIQ.L ROUPA POWER ACT,1L,UN,5,LIMPEZA,508,LAVA ROUPA,1L,469,YPE,2,1,1.0
9113,CHOC. GOTAS 70% CACAU,"1,01KG",UN,2,ALIMENTOS,234,CREMES/SOBREMESA/LEITE COND,,265,MELKEN,2,1,1.01
9118,"EMB.CRISTAL 14 RET.2 DOCES16,7X9,5",C/100,CX,6,EMBALAGENS/DESCARTAVEIS,602,DESCARTAVEL,"COMP 16,7 LARG 9,5 ALT 6,5CM",557,"GALVANOTEK,GAL",3,100,1.0
9120,MOSTARDA AMARELA,190G,UN,2,ALIMENTOS,208,MOSTARDA,,52,BONARE,2,1,0.19
9121,SELETA LEGUMES ,170G,UN,2,ALIMENTOS,204,CONSERVA SALGADA/ENLATADOS,170G,52,BONARE,2,1,0.17
9123,MILHO ,170G,UN,2,ALIMENTOS,204,CONSERVA SALGADA/ENLATADOS,170G,52,BONARE,2,1,0.17
9124,MILHO E ERVILHA DUETO ,170G,UN,2,ALIMENTOS,204,CONSERVA SALGADA/ENLATADOS,170G,52,BONARE,2,1,0.17
9125,ERVILHA ,170G,UN,2,ALIMENTOS,204,CONSERVA SALGADA/ENLATADOS,170G,52,BONARE,2,1,0.17
9126,BISC. CHOCOLATE COM COCO,140G,UN,2,ALIMENTOS,230,BISCOITO,140G,290,NESTLE,2,1,0.14
9127,"COB.FRAC.RALADO AO LEITE 1,005KG",1KG,UN,2,ALIMENTOS,234,CREMES/SOBREMESA/LEITE COND,,137,DOCEIRO,2,1,1.0
9128,"COB.FRAC.RALADO M.AMARGO 1,005KG",1KG,UN,2,ALIMENTOS,234,CREMES/SOBREMESA/LEITE COND,,137,DOCEIRO,2,1,1.0
9129,"COB.FRAC.RALADO BRANCO 1,005KG",1KG,UN,2,ALIMENTOS,234,CREMES/SOBREMESA/LEITE COND,,137,DOCEIRO,2,1,1.0
9130,BISC. WAFER CHOCOLATE COM COCO,110G,UN,2,ALIMENTOS,230,BISCOITO,110G,290,NESTLE,2,1,0.11
9134,BATIDA MORANGO / L.COND,700ML,UN,1,BEBIDAS,58,BATIDA,700ML,211,JOINVILLE,2,1,0.7
9135,RECHEIO FORN.GOIABA,"1,01KG",UN,2,ALIMENTOS,234,CREMES/SOBREMESA/LEITE COND,,137,DOCEIRO,2,1,1.01
9136,RECHEIO FORN.DOCE DE LEITE ,"1,01KG",UN,2,ALIMENTOS,234,CREMES/SOBREMESA/LEITE COND,,137,DOCEIRO,2,1,1.01
9137,BISC. CHOCOLATE BRANCO E PRETO,90G,UN,2,ALIMENTOS,230,BISCOITO,,286,NEGRESCO,2,1,0.09
9142,LIMPADOR MULTIUSO ,500ML,UN,5,LIMPEZA,512,LIMPADOR,500ML,469,YPE,2,1,0.5
9146,ALCAPARRA MEDIA ,2KG,UN,2,ALIMENTOS,204,CONSERVA SALGADA/ENLATADOS,,551,"MUCHO GUSTO,MUCHO GOSTO",2,1,2.0
9147,SABAO ALOE VERA VERDE,5X180G,UN,5,LIMPEZA,510,SABAO PEDRA,5X180G,469,YPE,2,5,0.18
9148,SABAO NEUTRO,5X180G,UN,5,LIMPEZA,510,SABAO PEDRA,5X180G,469,YPE,2,5,0.18
9149,WHISKY ORANGE .,700ML,UN,1,BEBIDAS,4,WHISKY IMPORTADO,700ML,43,"BLACK  WHITE,BLACK&WHITE",2,1,0.7
9150,WHISKY HONEY,375ML,UN,1,BEBIDAS,4,WHISKY IMPORTADO,375ML,206,"JACK DANIELS,JACK DANIEL'S",2,1,0.375
9169,"OLEO ALGODAO 14,5KG (15,8L)","14,5KG BALDE",UN,2,ALIMENTOS,220,GORDURA/OLEO ESPECIAIS,"14,5KG BALDE",562,ELOGIATA,2,1,14.5
9178,SABAO MULTIATIVO AZUL,5X180G,UN,5,LIMPEZA,510,SABAO PEDRA,5X180G,469,YPE,2,5,0.18
9179,SABAO NATURAL NEUTRO,180G,UN,5,LIMPEZA,510,SABAO PEDRA,180G,469,YPE,2,1,0.18
9180,SABAO COCO,180G,UN,5,LIMPEZA,510,SABAO PEDRA,180G,469,YPE,2,1,0.18
9200,COND. ALHO FRITO GRANUL.DESID.,500G,UN,2,ALIMENTOS,214,TEMPERO/CONDIMENTO,500G,208,JANDIRA,2,1,0.5
9215,ESPUM MOSCATEL,187ML,UN,1,BEBIDAS,40,ESPUMANTE,187ML,26,AURORA,2,1,0.187
9246,VINHO IMP ARG ROSE MEIO SECO,750ML,UN,1,BEBIDAS,46,VINHO IMPORTADO,MEIO SECO,442,TORO,2,1,0.75
9247,COGUMELO V.FERTIL FAT.SACHE,100G,UN,2,ALIMENTOS,204,CONSERVA SALGADA/ENLATADOS,,453,"VALE FERTIL,V FERTIL",2,1,0.1
9248,LICOR CAFE,700ML,UN,1,BEBIDAS,21,LICOR IMPORTADO,700ML,478,43,2,1,0.7
9249,LICOR HORCHATA VEGAN,700ML,UN,1,BEBIDAS,21,LICOR IMPORTADO,700ML,478,43,2,1,0.7
9252,CHOC. B-READY,10X22G,DP,3,BOMBONIERI,234,CREMES/SOBREMESA/LEITE COND,,304,NUTELLA,9,10,0.022
9254,HAMBURG.ISOP.01,C/400,FD,6,EMBALAGENS/DESCARTAVEIS,614,LANCHEIRA ISOPOR,COMP 13 LARG 13 ALT 7CM - CAP.300G,110,COPOBRAS,1,400,1.0
9255,HAMBURG.ISOP.02,C/400,FD,6,EMBALAGENS/DESCARTAVEIS,614,LANCHEIRA ISOPOR,"COMP 14,6 LARG 14,6 ALT 9,2CM - CAP.450G",110,COPOBRAS,1,400,1.0
9256,"SACOLA PL.38X48 PL. GOLD1,6MI",C/1000,CX,6,EMBALAGENS/DESCARTAVEIS,626,SACO PLASTICO,BIODEGRADAVEL,241,LIBREPLAST,3,1000,1.0
9257,"SACOLA PL.30X40 PL. GOLD1,5MI",C/1000,CX,6,EMBALAGENS/DESCARTAVEIS,626,SACO PLASTICO,BIODEGRADAVEL,241,LIBREPLAST,3,1000,1.0
9260,MAC.INSTANTANEO GALINHA CAIP,85G,UN,2,ALIMENTOS,224,MASSA,85G,544,TODESCHINI,2,1,0.085
9261,MAC.INSTANTANEO GALINHA,85G,UN,2,ALIMENTOS,224,MASSA,85G,544,TODESCHINI,2,1,0.085
9262,MAC.INSTANTANEO CARNE,85G,UN,2,ALIMENTOS,224,MASSA,85G,544,TODESCHINI,2,1,0.085
9263,MAC.INSTANTANEO LEGUMES,85G,UN,2,ALIMENTOS,224,MASSA,85G,544,TODESCHINI,2,1,0.085
9264,BARALHO C/50 CARTAS JGS,C/12,DP,7,UTILIDADES,720,BARALHO,C/12,154,ESPANHOL,9,12,1.0
9274,EMB.CRISTAL 32A DELTA,C/100,CX,6,EMBALAGENS/DESCARTAVEIS,602,DESCARTAVEL,"P/MINI TORTA 750G - DIAM 22 ALT 9,3CM BASE PRETA ",557,"GALVANOTEK,GAL",3,100,1.0
